"Source location: ""WHO Mortality Database portal""",,,,,,,,
Indicator metadata: I11-I15,,,,,,,,
Country Code,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
USA,2012,Male,Age55_59,[55-59],2460,2.68140349,,24.46628442
USA,2012,Male,Age60_64,[60-64],2534,2.32034283,,29.79902475
USA,2012,Male,Age65_69,[65-69],2045,1.71971576,,32.17994838
USA,2012,Male,Age70_74,[70-74],1843,1.46246628,,40.26460597
USA,2012,Male,Age75_79,[75-79],1957,1.37406617,,58.81808411
USA,2012,Male,Age80_84,[80-84],2469,1.46739809,,105.5673637
USA,2012,Male,Age85_over,[85+],5583,1.89831454,,276.6610191
USA,2012,Male,Age_unknown,[Unknown],4,4,,
USA,2012,Female,Age_all,[All],25292,1.99218784,7.05569328,15.921529
USA,2012,Female,Age00,[0],1,0.00953289,,0.05114114
USA,2012,Female,Age01_04,[1-4],0,0,,0
USA,2012,Female,Age05_09,[5-9],1,0.0984252,,0.00984442
USA,2012,Female,Age10_14,[10-14],0,0,,0
USA,2012,Female,Age15_19,[15-19],3,0.10526316,,0.02784871
USA,2012,Female,Age20_24,[20-24],15,0.3076292,,0.13683679
USA,2012,Female,Age25_29,[25-29],36,0.59592783,,0.33977612
USA,2012,Female,Age30_34,[30-34],85,1.09437363,,0.83852595
USA,2012,Female,Age35_39,[35-39],193,1.92922831,,1.93176834
USA,2012,Female,Age40_44,[40-44],344,2.11966233,,3.37765225
USA,2012,Female,Age45_49,[45-49],565,2.08548649,,5.20182195
USA,2012,Female,Age50_54,[50-54],936,2.16882545,,8.31951192
USA,2012,Female,Age55_59,[55-59],1180,2.06167555,,11.23297621
USA,2012,Female,Age60_64,[60-64],1294,1.81181742,,14.07814327
USA,2012,Female,Age65_69,[65-69],1300,1.50158822,,18.00557508
USA,2012,Female,Age70_74,[70-74],1457,1.44492046,,27.33066617
USA,2012,Female,Age75_79,[75-79],2058,1.58904194,,49.7417682
USA,2012,Female,Age80_84,[80-84],3216,1.78433712,,94.90955998
USA,2012,Female,Age85_over,[85+],12606,2.46594315,,323.5070775
USA,2012,Female,Age_unknown,[Unknown],2,4.25531915,,
USA,2013,All,Age_all,[All],51978,2.00146862,9.09163552,16.42791138
USA,2013,All,Age00,[0],0,0,,0
USA,2013,All,Age01_04,[1-4],1,0.0245821,,0.00605319
USA,2013,All,Age05_09,[5-9],0,0,,0
USA,2013,All,Age10_14,[10-14],0,0,,0
USA,2013,All,Age15_19,[15-19],5,0.05274262,,0.02286456
USA,2013,All,Age20_24,[20-24],53,0.27885931,,0.23273769
USA,2013,All,Age25_29,[25-29],156,0.74088146,,0.71464585
USA,2013,All,Age30_34,[30-34],324,1.32748802,,1.56943538
USA,2013,All,Age35_39,[35-39],577,2.0739729,,2.89212576
USA,2013,All,Age40_44,[40-44],1128,2.70166699,,5.55265507
USA,2013,All,Age45_49,[45-49],1934,2.89378002,,8.99079239
USA,2013,All,Age50_54,[50-54],3016,2.7197879,,13.4824479
USA,2013,All,Age55_59,[55-59],3818,2.49573476,,18.20870679
USA,2013,All,Age60_64,[60-64],4098,2.21338835,,22.62997033
USA,2013,All,Age65_69,[65-69],3940,1.83675277,,27.48600638
USA,2013,All,Age70_74,[70-74],3835,1.59844948,,37.43692464
USA,2013,All,Age75_79,[75-79],4179,1.50695601,,54.65743755
USA,2013,All,Age80_84,[80-84],5960,1.7141263,,104.8438197
USA,2013,All,Age85_over,[85+],18950,2.29641856,,311.3334238
USA,2013,All,Age_unknown,[Unknown],4,3.03030303,,
USA,2013,Male,Age_all,[All],25468,1.95003028,10.87148751,16.283002
USA,2013,Male,Age00,[0],0,0,,0
USA,2013,Male,Age01_04,[1-4],1,0.04306632,,0.01183951
USA,2013,Male,Age05_09,[5-9],0,0,,0
USA,2013,Male,Age10_14,[10-14],0,0,,0
USA,2013,Male,Age15_19,[15-19],3,0.04438526,,0.02681399
USA,2013,Male,Age20_24,[20-24],42,0.29776675,,0.36039654
USA,2013,Male,Age25_29,[25-29],107,0.71224123,,0.9657275
USA,2013,Male,Age30_34,[30-34],231,1.40528045,,2.2292701
USA,2013,Male,Age35_39,[35-39],410,2.3369813,,4.12110625
USA,2013,Male,Age40_44,[40-44],765,2.9967095,,7.5216365
USA,2013,Male,Age45_49,[45-49],1310,3.23209395,,12.08933409
USA,2013,Male,Age50_54,[50-54],1986,2.94370498,,17.82233981
USA,2013,Male,Age55_59,[55-59],2513,2.67351802,,24.47032887
USA,2013,Male,Age60_64,[60-64],2657,2.36537314,,30.49458965
USA,2013,Male,Age65_69,[65-69],2457,1.97628776,,36.48726673
USA,2013,Male,Age70_74,[70-74],2089,1.56392711,,44.38792368
USA,2013,Male,Age75_79,[75-79],2170,1.48461338,,63.15979428
USA,2013,Male,Age80_84,[80-84],2628,1.5534302,,112.3381292
USA,2013,Male,Age85_over,[85+],6095,2.00189186,,290.2925597
USA,2013,Male,Age_unknown,[Unknown],4,4.21052632,,
USA,2013,Female,Age_all,[All],26510,2.05350738,7.3763049,16.56957496
USA,2013,Female,Age00,[0],0,0,,0
USA,2013,Female,Age01_04,[1-4],0,0,,0
USA,2013,Female,Age05_09,[5-9],0,0,,0
USA,2013,Female,Age10_14,[10-14],0,0,,0
USA,2013,Female,Age15_19,[15-19],2,0.07350239,,0.0187272
USA,2013,Female,Age20_24,[20-24],11,0.22444399,,0.09893399
USA,2013,Female,Age25_29,[25-29],49,0.81219957,,0.45584724
USA,2013,Female,Age30_34,[30-34],93,1.16702221,,0.90447596
USA,2013,Female,Age35_39,[35-39],167,1.62498784,,1.66968026
USA,2013,Female,Age40_44,[40-44],363,2.23742604,,3.57849861
USA,2013,Female,Age45_49,[45-49],624,2.37244316,,5.84551101
USA,2013,Female,Age50_54,[50-54],1030,2.37190558,,9.17473442
USA,2013,Female,Age55_59,[55-59],1305,2.21242689,,12.19807657
USA,2013,Female,Age60_64,[60-64],1441,1.97893349,,15.33675893
USA,2013,Female,Age65_69,[65-69],1483,1.64439763,,19.51124528
USA,2013,Female,Age70_74,[70-74],1746,1.64181069,,31.52934098
USA,2013,Female,Age75_79,[75-79],2009,1.53185714,,47.71846816
USA,2013,Female,Age80_84,[80-84],3332,1.86640527,,99.60144476
USA,2013,Female,Age85_over,[85+],12855,2.46862134,,322.3880238
USA,2013,Female,Age_unknown,[Unknown],0,0,,
USA,2014,All,Age_all,[All],53827,2.04944529,9.31029347,16.89096051
USA,2014,All,Age00,[0],1,0.00430756,,0.0262342
USA,2014,All,Age01_04,[1-4],2,0.05221932,,0.01224034
USA,2014,All,Age05_09,[5-9],0,0,,0
USA,2014,All,Age10_14,[10-14],0,0,,0
USA,2014,All,Age15_19,[15-19],7,0.07302316,,0.03237117
USA,2014,All,Age20_24,[20-24],63,0.32803957,,0.27389917
USA,2014,All,Age25_29,[25-29],169,0.77080958,,0.76155556
USA,2014,All,Age30_34,[30-34],342,1.35434817,,1.62950599
USA,2014,All,Age35_39,[35-39],645,2.19948849,,3.21811966
USA,2014,All,Age40_44,[40-44],1204,2.88929951,,5.95894583
USA,2014,All,Age45_49,[45-49],1958,3.01156638,,9.25128692
USA,2014,All,Age50_54,[50-54],3145,2.83586262,,14.10931928
USA,2014,All,Age55_59,[55-59],4059,2.58255392,,19.04599507
USA,2014,All,Age60_64,[60-64],4334,2.26155564,,23.41080018
USA,2014,All,Age65_69,[65-69],4046,1.81570137,,26.86544172
USA,2014,All,Age70_74,[70-74],4076,1.63887627,,38.21496009
USA,2014,All,Age75_79,[75-79],4465,1.58292918,,56.76726869
USA,2014,All,Age80_84,[80-84],5956,1.73932343,,104.7136619
USA,2014,All,Age85_over,[85+],19353,2.34233733,,312.7603407
USA,2014,All,Age_unknown,[Unknown],2,1.22699387,,
USA,2014,Male,Age_all,[All],26533,1.99760736,11.15971495,16.83759783
USA,2014,Male,Age00,[0],1,0.00776036,,0.05129855
USA,2014,Male,Age01_04,[1-4],1,0.04604052,,0.01197036
USA,2014,Male,Age05_09,[5-9],0,0,,0
USA,2014,Male,Age10_14,[10-14],0,0,,0
USA,2014,Male,Age15_19,[15-19],6,0.08788633,,0.05429327
USA,2014,Male,Age20_24,[20-24],48,0.33592274,,0.40783817
USA,2014,Male,Age25_29,[25-29],124,0.79390486,,1.09894142
USA,2014,Male,Age30_34,[30-34],246,1.4404497,,2.33184904
USA,2014,Male,Age35_39,[35-39],440,2.37837838,,4.39810266
USA,2014,Male,Age40_44,[40-44],799,3.1715159,,7.92056673
USA,2014,Male,Age45_49,[45-49],1343,3.41895573,,12.59490491
USA,2014,Male,Age50_54,[50-54],2145,3.19691189,,19.2758551
USA,2014,Male,Age55_59,[55-59],2667,2.77835653,,25.50612735
USA,2014,Male,Age60_64,[60-64],2862,2.46286767,,32.08748965
USA,2014,Male,Age65_69,[65-69],2496,1.92292877,,35.17022615
USA,2014,Male,Age70_74,[70-74],2306,1.66083287,,47.232118
USA,2014,Male,Age75_79,[75-79],2258,1.5128066,,63.57225389
USA,2014,Male,Age80_84,[80-84],2648,1.5840068,,112.1819041
USA,2014,Male,Age85_over,[85+],6142,1.98908626,,285.9953986
USA,2014,Male,Age_unknown,[Unknown],1,0.90909091,,
USA,2014,Female,Age_all,[All],27294,2.10248356,7.50697757,16.94315943
USA,2014,Female,Age00,[0],0,0,,0
USA,2014,Female,Age01_04,[1-4],1,0.06031363,,0.0125228
USA,2014,Female,Age05_09,[5-9],0,0,,0
USA,2014,Female,Age10_14,[10-14],0,0,,0
USA,2014,Female,Age15_19,[15-19],1,0.03624502,,0.00945799
USA,2014,Female,Age20_24,[20-24],15,0.30512612,,0.13354971
USA,2014,Female,Age25_29,[25-29],45,0.71360609,,0.41254806
USA,2014,Female,Age30_34,[30-34],96,1.17445559,,0.91968294
USA,2014,Female,Age35_39,[35-39],205,1.89376443,,2.04214977
USA,2014,Female,Age40_44,[40-44],405,2.45782255,,4.00306407
USA,2014,Female,Age45_49,[45-49],615,2.3897416,,5.85626553
USA,2014,Female,Age50_54,[50-54],1000,2.28284442,,8.95871511
USA,2014,Female,Age55_59,[55-59],1392,2.27532773,,12.82328
USA,2014,Female,Age60_64,[60-64],1472,1.95142645,,15.34377669
USA,2014,Female,Age65_69,[65-69],1550,1.66609339,,19.46419467
USA,2014,Female,Age70_74,[70-74],1770,1.61112679,,30.60313594
USA,2014,Female,Age75_79,[75-79],2207,1.66173492,,51.16380857
USA,2014,Female,Age80_84,[80-84],3308,1.88747069,,99.41531892
USA,2014,Female,Age85_over,[85+],13211,2.55314132,,326.9808316
USA,2014,Female,Age_unknown,[Unknown],1,1.88679245,,
USA,2015,All,Age_all,[All],58166,2.1442659,9.81238134,18.12712115
USA,2015,All,Age00,[0],3,0.01279045,,0.07972252
USA,2015,All,Age01_04,[1-4],2,0.05044136,,0.01236674
USA,2015,All,Age05_09,[5-9],0,0,,0
USA,2015,All,Age10_14,[10-14],1,0.03323363,,0.00481995
USA,2015,All,Age15_19,[15-19],12,0.11780876,,0.05604841
USA,2015,All,Age20_24,[20-24],47,0.23143589,,0.20356812
USA,2015,All,Age25_29,[25-29],161,0.67369654,,0.71389583
USA,2015,All,Age30_34,[30-34],382,1.38310583,,1.78980963
USA,2015,All,Age35_39,[35-39],679,2.16125028,,3.36187294
USA,2015,All,Age40_44,[40-44],1197,2.87250126,,5.94846246
USA,2015,All,Age45_49,[45-49],1942,3.01660531,,9.30752405
USA,2015,All,Age50_54,[50-54],3083,2.79974936,,13.93039529
USA,2015,All,Age55_59,[55-59],4163,2.60857578,,19.30637925
USA,2015,All,Age60_64,[60-64],4761,2.40216755,,25.14373545
USA,2015,All,Age65_69,[65-69],4631,1.96660467,,29.49238016
USA,2015,All,Age70_74,[70-74],4460,1.71846463,,39.85739275
USA,2015,All,Age75_79,[75-79],4853,1.67111448,,59.78300973
USA,2015,All,Age80_84,[80-84],6437,1.85418293,,111.8658819
USA,2015,All,Age85_over,[85+],21349,2.48330524,,343.1386652
USA,2015,All,Age_unknown,[Unknown],3,2.17391304,,
USA,2015,Male,Age_all,[All],28363,2.06516072,11.63602068,17.87072079
USA,2015,Male,Age00,[0],3,0.02306273,,0.15589153
USA,2015,Male,Age01_04,[1-4],1,0.04384042,,0.01209452
USA,2015,Male,Age05_09,[5-9],0,0,,0
USA,2015,Male,Age10_14,[10-14],1,0.05630631,,0.00942972
USA,2015,Male,Age15_19,[15-19],8,0.11131209,,0.07317173
USA,2015,Male,Age20_24,[20-24],35,0.23088594,,0.29639513
USA,2015,Male,Age25_29,[25-29],110,0.64054038,,0.95803377
USA,2015,Male,Age30_34,[30-34],276,1.48323302,,2.5684953
USA,2015,Male,Age35_39,[35-39],469,2.32293214,,4.64777358
USA,2015,Male,Age40_44,[40-44],819,3.21428571,,8.1673723
USA,2015,Male,Age45_49,[45-49],1291,3.32671941,,12.28992183
USA,2015,Male,Age50_54,[50-54],2044,3.06263111,,18.46477167
USA,2015,Male,Age55_59,[55-59],2709,2.78784012,,25.55289137
USA,2015,Male,Age60_64,[60-64],3123,2.59269099,,34.17959291
USA,2015,Male,Age65_69,[65-69],2813,2.04388578,,37.92682509
USA,2015,Male,Age70_74,[70-74],2470,1.70677944,,48.25384571
USA,2015,Male,Age75_79,[75-79],2523,1.64130654,,68.7441402
USA,2015,Male,Age80_84,[80-84],2853,1.67698249,,118.4137783
USA,2015,Male,Age85_over,[85+],6812,2.11747445,,315.0123355
USA,2015,Male,Age_unknown,[Unknown],3,3.15789474,,
USA,2015,Female,Age_all,[All],29803,2.22538989,8.0296224,18.37806007
USA,2015,Female,Age00,[0],0,0,,0
USA,2015,Female,Age01_04,[1-4],1,0.05938242,,0.0126515
USA,2015,Female,Age05_09,[5-9],0,0,,0
USA,2015,Female,Age10_14,[10-14],0,0,,0
USA,2015,Female,Age15_19,[15-19],4,0.13337779,,0.03817931
USA,2015,Female,Age20_24,[20-24],12,0.23305496,,0.10638738
USA,2015,Female,Age25_29,[25-29],51,0.75836431,,0.46068542
USA,2015,Female,Age30_34,[30-34],106,1.17634003,,1.00023968
USA,2015,Female,Age35_39,[35-39],210,1.87049078,,2.07792784
USA,2015,Female,Age40_44,[40-44],378,2.33463035,,3.74437526
USA,2015,Female,Age45_49,[45-49],651,2.54595229,,6.28360243
USA,2015,Female,Age50_54,[50-54],1039,2.3952786,,9.39273993
USA,2015,Female,Age55_59,[55-59],1454,2.32949357,,13.26487418
USA,2015,Female,Age60_64,[60-64],1638,2.10696921,,16.71752175
USA,2015,Female,Age65_69,[65-69],1818,1.85790786,,21.94208448
USA,2015,Female,Age70_74,[70-74],1990,1.73319282,,32.7780717
USA,2015,Female,Age75_79,[75-79],2330,1.70463691,,52.38827582
USA,2015,Female,Age80_84,[80-84],3584,2.02446988,,107.149349
USA,2015,Female,Age85_over,[85+],14537,2.70205968,,358.1223716
USA,2015,Female,Age_unknown,[Unknown],0,0,,
USA,2016,All,Age_all,[All],61459,2.23955707,10.16199897,19.02661198
USA,2016,All,Age00,[0],1,0.0043176,,0.0265645
USA,2016,All,Age01_04,[1-4],0,0,,0
USA,2016,All,Age05_09,[5-9],1,0.04016064,,0.00476594
USA,2016,All,Age10_14,[10-14],0,0,,0
USA,2016,All,Age15_19,[15-19],9,0.08324084,,0.04218173
USA,2016,All,Age20_24,[20-24],64,0.2940771,,0.27751236
USA,2016,All,Age25_29,[25-29],160,0.59143163,,0.69891999
USA,2016,All,Age30_34,[30-34],357,1.16807905,,1.64596303
USA,2016,All,Age35_39,[35-39],684,1.93894039,,3.35246772
USA,2016,All,Age40_44,[40-44],1187,2.79195578,,5.91295503
USA,2016,All,Age45_49,[45-49],1980,3.018983,,9.6063558
USA,2016,All,Age50_54,[50-54],3242,3.00377093,,14.81071139
USA,2016,All,Age55_59,[55-59],4430,2.73210563,,20.403191
USA,2016,All,Age60_64,[60-64],4945,2.42047196,,25.57467246
USA,2016,All,Age65_69,[65-69],5176,2.09847763,,31.90448576
USA,2016,All,Age70_74,[70-74],4943,1.86229632,,42.06932749
USA,2016,All,Age75_79,[75-79],5353,1.81522237,,64.1948511
USA,2016,All,Age80_84,[80-84],6676,1.95192693,,114.7771842
USA,2016,All,Age85_over,[85+],22248,2.60374364,,345.844549
USA,2016,All,Age_unknown,[Unknown],3,2.18978102,,
USA,2016,Male,Age_all,[All],30478,2.1766393,12.17797299,19.07280188
USA,2016,Male,Age00,[0],1,0.00777182,,0.05194835
USA,2016,Male,Age01_04,[1-4],0,0,,0
USA,2016,Male,Age05_09,[5-9],1,0.07262164,,0.0093226
USA,2016,Male,Age10_14,[10-14],0,0,,0
USA,2016,Male,Age15_19,[15-19],7,0.09075587,,0.06429575
USA,2016,Male,Age20_24,[20-24],51,0.31288344,,0.43269435
USA,2016,Male,Age25_29,[25-29],123,0.63041361,,1.05430575
USA,2016,Male,Age30_34,[30-34],240,1.15684951,,2.19385366
USA,2016,Male,Age35_39,[35-39],475,2.08251129,,4.65552223
USA,2016,Male,Age40_44,[40-44],817,3.09399379,,8.17658788
USA,2016,Male,Age45_49,[45-49],1346,3.38454575,,12.99459093
USA,2016,Male,Age50_54,[50-54],2136,3.27020531,,19.48421026
USA,2016,Male,Age55_59,[55-59],2961,3.00152053,,27.68815156
USA,2016,Male,Age60_64,[60-64],3255,2.63064315,,34.84523097
USA,2016,Male,Age65_69,[65-69],3218,2.22870163,,41.93472595
USA,2016,Male,Age70_74,[70-74],2782,1.87525699,,51.7027911
USA,2016,Male,Age75_79,[75-79],2742,1.74815589,,72.85006622
USA,2016,Male,Age80_84,[80-84],3029,1.80331968,,122.9309432
USA,2016,Male,Age85_over,[85+],7292,2.25510662,,320.8710514
USA,2016,Male,Age_unknown,[Unknown],2,2.06185567,,
USA,2016,Female,Age_all,[All],30981,2.30510649,8.20866276,18.98139014
USA,2016,Female,Age00,[0],0,0,,0
USA,2016,Female,Age01_04,[1-4],0,0,,0
USA,2016,Female,Age05_09,[5-9],0,0,,0
USA,2016,Female,Age10_14,[10-14],0,0,,0
USA,2016,Female,Age15_19,[15-19],2,0.06453695,,0.01914045
USA,2016,Female,Age20_24,[20-24],13,0.23796449,,0.11529477
USA,2016,Female,Age25_29,[25-29],37,0.49058605,,0.32959096
USA,2016,Female,Age30_34,[30-34],117,1.19181013,,1.08839457
USA,2016,Female,Age35_39,[35-39],209,1.67629131,,2.04903287
USA,2016,Female,Age40_44,[40-44],370,2.29685269,,3.66968583
USA,2016,Female,Age45_49,[45-49],634,2.45584134,,6.18343783
USA,2016,Female,Age50_54,[50-54],1106,2.59539119,,10.12187432
USA,2016,Female,Age55_59,[55-59],1469,2.31353156,,13.33253949
USA,2016,Female,Age60_64,[60-64],1690,2.0976851,,16.90983984
USA,2016,Female,Age65_69,[65-69],1958,1.91461483,,22.90184105
USA,2016,Female,Age70_74,[70-74],2161,1.84587263,,33.93086833
USA,2016,Female,Age75_79,[75-79],2611,1.89142592,,57.07446896
USA,2016,Female,Age80_84,[80-84],3647,2.09533878,,108.7862739
USA,2016,Female,Age85_over,[85+],14956,2.81600506,,359.4654838
USA,2016,Female,Age_unknown,[Unknown],1,2.5,,
USA,2017,All,Age_all,[All],67500,2.39914441,10.7846523,20.76381582
USA,2017,All,Age00,[0],1,0.00447728,,0.02630042
USA,2017,All,Age01_04,[1-4],2,0.05154639,,0.01276117
USA,2017,All,Age05_09,[5-9],0,0,,0
USA,2017,All,Age10_14,[10-14],0,0,,0
USA,2017,All,Age15_19,[15-19],7,0.06430277,,0.03287994
USA,2017,All,Age20_24,[20-24],80,0.37844742,,0.34931337
USA,2017,All,Age25_29,[25-29],157,0.55524119,,0.67586105
USA,2017,All,Age30_34,[30-34],459,1.4371145,,2.08375903
USA,2017,All,Age35_39,[35-39],718,1.94574673,,3.47570088
USA,2017,All,Age40_44,[40-44],1193,2.78120993,,5.94885955
USA,2017,All,Age45_49,[45-49],1956,2.97725958,,9.58467017
USA,2017,All,Age50_54,[50-54],3113,2.9805446,,14.43322515
USA,2017,All,Age55_59,[55-59],4608,2.84272477,,21.15631958
USA,2017,All,Age60_64,[60-64],5210,2.48203975,,26.39952576
USA,2017,All,Age65_69,[65-69],5431,2.18915139,,32.60410441
USA,2017,All,Age70_74,[70-74],5531,1.95081175,,44.60342867
USA,2017,All,Age75_79,[75-79],5931,1.92879303,,69.10525531
USA,2017,All,Age80_84,[80-84],7393,2.11071173,,124.877095
USA,2017,All,Age85_over,[85+],25704,2.92744594,,391.5056197
USA,2017,All,Age_unknown,[Unknown],6,4.65116279,,
USA,2017,Male,Age_all,[All],33242,2.30989826,12.85343136,20.66762317
USA,2017,Male,Age00,[0],1,0.00802053,,0.05144173
USA,2017,Male,Age01_04,[1-4],2,0.08960573,,0.02495987
USA,2017,Male,Age05_09,[5-9],0,0,,0
USA,2017,Male,Age10_14,[10-14],0,0,,0
USA,2017,Male,Age15_19,[15-19],4,0.05096191,,0.03683737
USA,2017,Male,Age20_24,[20-24],61,0.38967676,,0.52174612
USA,2017,Male,Age25_29,[25-29],108,0.52980132,,0.91181376
USA,2017,Male,Age30_34,[30-34],323,1.48410219,,2.90172652
USA,2017,Male,Age35_39,[35-39],479,1.9871396,,4.63261703
USA,2017,Male,Age40_44,[40-44],822,3.08015138,,8.23704987
USA,2017,Male,Age45_49,[45-49],1347,3.34883027,,13.17075002
USA,2017,Male,Age50_54,[50-54],2091,3.28871833,,19.33647322
USA,2017,Male,Age55_59,[55-59],3045,3.09492108,,28.32504915
USA,2017,Male,Age60_64,[60-64],3373,2.65699341,,35.33292773
USA,2017,Male,Age65_69,[65-69],3343,2.3014223,,42.38516258
USA,2017,Male,Age70_74,[70-74],3116,1.96378716,,54.72252204
USA,2017,Male,Age75_79,[75-79],3026,1.85070793,,78.48984094
USA,2017,Male,Age80_84,[80-84],3356,1.93802479,,132.3605856
USA,2017,Male,Age85_over,[85+],8742,2.61059648,,372.1363444
USA,2017,Male,Age_unknown,[Unknown],3,3.2967033,,
USA,2017,Female,Age_all,[All],34258,2.49259309,8.79292619,20.85801526
USA,2017,Female,Age00,[0],0,0,,0
USA,2017,Female,Age01_04,[1-4],0,0,,0
USA,2017,Female,Age05_09,[5-9],0,0,,0
USA,2017,Female,Age10_14,[10-14],0,0,,0
USA,2017,Female,Age15_19,[15-19],3,0.09878169,,0.02876028
USA,2017,Female,Age20_24,[20-24],19,0.34639927,,0.1694827
USA,2017,Female,Age25_29,[25-29],49,0.62096059,,0.43038618
USA,2017,Female,Age30_34,[30-34],136,1.33660934,,1.24814132
USA,2017,Female,Age35_39,[35-39],239,1.86777118,,2.31634756
USA,2017,Female,Age40_44,[40-44],371,2.28899309,,3.68240077
USA,2017,Female,Age45_49,[45-49],609,2.390579,,5.9820985
USA,2017,Female,Age50_54,[50-54],1022,2.50104006,,9.50297489
USA,2017,Female,Age55_59,[55-59],1563,2.45326553,,14.16980448
USA,2017,Female,Age60_64,[60-64],1837,2.21432015,,18.02957636
USA,2017,Female,Age65_69,[65-69],2088,2.03055558,,23.80802522
USA,2017,Female,Age70_74,[70-74],2415,1.93432119,,36.01179039
USA,2017,Female,Age75_79,[75-79],2905,2.01745918,,61.45256951
USA,2017,Female,Age80_84,[80-84],4037,2.27956746,,119.2733573
USA,2017,Female,Age85_over,[85+],16962,3.12278499,,402.2744801
USA,2017,Female,Age_unknown,[Unknown],3,7.89473684,,
USA,2018,All,Age_all,[All],72971,2.57012086,11.36467702,22.30872309
USA,2018,All,Age00,[0],0,0,,0
USA,2018,All,Age01_04,[1-4],0,0,,0
USA,2018,All,Age05_09,[5-9],0,0,,0
USA,2018,All,Age10_14,[10-14],0,0,,0
USA,2018,All,Age15_19,[15-19],12,0.11560694,,0.05643414
USA,2018,All,Age20_24,[20-24],63,0.31860018,,0.27795787
USA,2018,All,Age25_29,[25-29],205,0.74651324,,0.87120937
USA,2018,All,Age30_34,[30-34],411,1.30962623,,1.83793073
USA,2018,All,Age35_39,[35-39],821,2.18252386,,3.91821534
USA,2018,All,Age40_44,[40-44],1220,2.85293361,,6.07747687
USA,2018,All,Age45_49,[45-49],1995,3.07523931,,9.85059487
USA,2018,All,Age50_54,[50-54],3099,3.10011604,,14.61221818
USA,2018,All,Age55_59,[55-59],4627,2.87457366,,21.2519351
USA,2018,All,Age60_64,[60-64],5597,2.61697362,,27.83016963
USA,2018,All,Age65_69,[65-69],5861,2.33277346,,34.40138047
USA,2018,All,Age70_74,[70-74],6085,2.08011431,,46.47367883
USA,2018,All,Age75_79,[75-79],6524,2.02769274,,73.51720673
USA,2018,All,Age80_84,[80-84],8106,2.29332881,,133.6608073
USA,2018,All,Age85_over,[85+],28340,3.21943018,,427.0009227
USA,2018,All,Age_unknown,[Unknown],5,3.47222222,,
USA,2018,Male,Age_all,[All],36036,2.47081014,13.61532074,22.26544777
USA,2018,Male,Age00,[0],0,0,,0
USA,2018,Male,Age01_04,[1-4],0,0,,0
USA,2018,Male,Age05_09,[5-9],0,0,,0
USA,2018,Male,Age10_14,[10-14],0,0,,0
USA,2018,Male,Age15_19,[15-19],9,0.12195122,,0.08299749
USA,2018,Male,Age20_24,[20-24],50,0.34181023,,0.43271543
USA,2018,Male,Age25_29,[25-29],142,0.72341943,,1.18341824
USA,2018,Male,Age30_34,[30-34],282,1.32799623,,2.49088992
USA,2018,Male,Age35_39,[35-39],586,2.38959344,,5.58199701
USA,2018,Male,Age40_44,[40-44],835,3.10952221,,8.35532234
USA,2018,Male,Age45_49,[45-49],1374,3.43766419,,13.58167569
USA,2018,Male,Age50_54,[50-54],2124,3.47848872,,19.95996355
USA,2018,Male,Age55_59,[55-59],3127,3.18234091,,29.03335726
USA,2018,Male,Age60_64,[60-64],3664,2.8182014,,37.61055929
USA,2018,Male,Age65_69,[65-69],3700,2.49077739,,45.82514931
USA,2018,Male,Age70_74,[70-74],3464,2.10753028,,57.42476138
USA,2018,Male,Age75_79,[75-79],3405,1.97997348,,85.90319706
